,CountryName,RegionName,Date,PredictedDailyNewCases
1584,Algeria,,2020-11-02,1150.506939240029
1585,Algeria,,2020-11-03,1218.0632539775927
1586,Algeria,,2020-11-04,1259.1213257712168
1587,Algeria,,2020-11-05,1254.052195075264
1588,Algeria,,2020-11-06,1349.796984818641
1589,Algeria,,2020-11-07,1243.3877649994747
1590,Algeria,,2020-11-08,1309.8661757624604
1591,Algeria,,2020-11-09,1369.7056306524319
1592,Algeria,,2020-11-10,1438.2506775958047
1593,Algeria,,2020-11-11,1472.5874770041826
1594,Algeria,,2020-11-12,1460.100436073373
1595,Algeria,,2020-11-13,1546.6366465816952
1596,Algeria,,2020-11-14,1440.693233356106
1597,Algeria,,2020-11-15,1498.1750873257959
1598,Algeria,,2020-11-16,1553.935653240184
1599,Algeria,,2020-11-17,1615.561421973613
1600,Algeria,,2020-11-18,1644.2214476503118
1601,Algeria,,2020-11-19,1625.392191220748
1602,Algeria,,2020-11-20,1705.977662878319
1603,Algeria,,2020-11-21,1591.4582895837239
1604,Algeria,,2020-11-22,0.0
1605,Algeria,,2020-11-23,0.0
1606,Ecuador,,2020-11-01,630.0500203923682
1607,Ecuador,,2020-11-02,509.06585891642646
1608,Ecuador,,2020-11-03,306.9830347447892
1609,Ecuador,,2020-11-04,1098.0785639012283
1610,Ecuador,,2020-11-05,788.2578060153029
1611,Ecuador,,2020-11-06,475.2041297612294
1612,Ecuador,,2020-11-07,1136.9927635350216
1613,Ecuador,,2020-11-08,530.3907084943703
1614,Ecuador,,2020-11-09,391.13709323424075
1615,Ecuador,,2020-11-10,0.0
1616,Ecuador,,2020-11-11,0.0
1617,Ecuador,,2020-11-12,0.0
1618,Ecuador,,2020-11-13,0.0
1619,Ecuador,,2020-11-14,0.0
1620,Ecuador,,2020-11-15,0.0
1621,Ecuador,,2020-11-16,0.0
1622,Ecuador,,2020-11-17,0.0
1623,Ecuador,,2020-11-18,0.0
1624,Ecuador,,2020-11-19,0.0
1625,Ecuador,,2020-11-20,0.0
1626,Ecuador,,2020-11-21,0.0
1627,Ecuador,,2020-11-22,0.0
1628,Ecuador,,2020-11-23,0.0
1629,Egypt,,2020-11-01,333.2462261268912
1630,Egypt,,2020-11-02,369.3653036349238
1631,Egypt,,2020-11-03,391.8403836353982
1632,Egypt,,2020-11-04,436.07878334445735
1633,Egypt,,2020-11-05,428.7197248855372
1634,Egypt,,2020-11-06,441.45814570504297
1635,Egypt,,2020-11-07,434.9037845891369
1636,Egypt,,2020-11-08,422.2292739885625
1637,Egypt,,2020-11-09,455.4790144113199
1638,Egypt,,2020-11-10,481.7811576298208
1639,Egypt,,2020-11-11,527.7871819528339
1640,Egypt,,2020-11-12,523.5524038645816
1641,Egypt,,2020-11-13,536.8591609273836
1642,Egypt,,2020-11-14,530.7598670948743
1643,Egypt,,2020-11-15,515.0057446409132
1644,Egypt,,2020-11-16,549.2338669314414
1645,Egypt,,2020-11-17,573.7040310434578
1646,Egypt,,2020-11-18,619.2912295320261
1647,Egypt,,2020-11-19,614.4651902175149
1648,Egypt,,2020-11-20,627.427272797053
1649,Egypt,,2020-11-21,620.2588469111142
1650,Egypt,,2020-11-22,0.0
1651,Egypt,,2020-11-23,0.0
1652,Eritrea,,2020-11-01,0.0
1653,Eritrea,,2020-11-02,0.0
1654,Eritrea,,2020-11-03,0.0
1655,Eritrea,,2020-11-04,0.0
1656,Eritrea,,2020-11-05,0.0
1657,Eritrea,,2020-11-06,0.0
1658,Eritrea,,2020-11-07,0.0
1659,Eritrea,,2020-11-08,0.0
1660,Eritrea,,2020-11-09,0.0
1661,Eritrea,,2020-11-10,0.0
1662,Eritrea,,2020-11-11,0.0
1663,Eritrea,,2020-11-12,0.0
1664,Eritrea,,2020-11-13,0.0
1665,Eritrea,,2020-11-14,0.0
1666,Eritrea,,2020-11-15,0.0
1667,Eritrea,,2020-11-16,0.0
1668,Eritrea,,2020-11-17,0.0
1669,Eritrea,,2020-11-18,0.0
1670,Eritrea,,2020-11-19,0.0
1671,Eritrea,,2020-11-20,0.0
1672,Eritrea,,2020-11-21,0.0
1673,Eritrea,,2020-11-22,0.0
1674,Eritrea,,2020-11-23,0.0
1675,Eritrea,,2020-11-24,0.0
1676,Eritrea,,2020-11-25,0.0
1677,Eritrea,,2020-11-26,0.0
1678,Eritrea,,2020-11-27,0.0
1679,Eritrea,,2020-11-28,0.0
1680,Eritrea,,2020-11-29,0.0
1681,Eritrea,,2020-11-30,0.0
1682,Eritrea,,2020-12-01,0.0
1683,Eritrea,,2020-12-02,0.0
1684,Eritrea,,2020-12-03,0.0
1685,Eritrea,,2020-12-04,0.0
1686,Eritrea,,2020-12-05,0.0
1687,Eritrea,,2020-12-06,0.0
1688,Eritrea,,2020-12-07,0.0
1689,Eritrea,,2020-12-08,0.0
1690,Eritrea,,2020-12-09,0.0
1691,Eritrea,,2020-12-10,0.0
1692,Eritrea,,2020-12-11,0.0
1693,Eritrea,,2020-12-12,0.0
1694,Eritrea,,2020-12-13,0.0
1695,Eritrea,,2020-12-14,0.0
1696,Eritrea,,2020-12-15,0.0
1697,Eritrea,,2020-12-16,0.0
1698,Eritrea,,2020-12-17,0.0
1699,Eritrea,,2020-12-18,0.0
1700,Eritrea,,2020-12-19,0.0
1701,Eritrea,,2020-12-20,0.0
1702,Eritrea,,2020-12-21,0.0
1703,Eritrea,,2020-12-22,0.0
1704,Eritrea,,2020-12-23,0.0
1705,Eritrea,,2020-12-24,0.0
1706,Eritrea,,2020-12-25,0.0
1707,Eritrea,,2020-12-26,0.0
1708,Eritrea,,2020-12-27,0.0
1709,Eritrea,,2020-12-28,0.0
1710,Eritrea,,2020-12-29,0.0
1711,Eritrea,,2020-12-30,0.0
1712,Eritrea,,2020-12-31,0.0
1713,Spain,,2020-11-01,0.0
1714,Spain,,2020-11-02,33117.603623280884
1715,Spain,,2020-11-03,11616.402043640524
1716,Spain,,2020-11-04,11329.775587564753
1717,Spain,,2020-11-05,12277.860778829901
1718,Spain,,2020-11-06,11359.864076024918
1719,Spain,,2020-11-07,0.0
1720,Spain,,2020-11-08,0.0
1721,Spain,,2020-11-09,29852.257898676577
1722,Spain,,2020-11-10,7475.252204731211
1723,Spain,,2020-11-11,8181.007932501548
1724,Spain,,2020-11-12,9171.182954781169
1725,Spain,,2020-11-13,8333.962233629849
1726,Spain,,2020-11-14,0.0
1727,Spain,,2020-11-15,0.0
1728,Spain,,2020-11-16,26844.561861058683
1729,Spain,,2020-11-17,0.0
1730,Spain,,2020-11-18,0.0
1731,Spain,,2020-11-19,0.0
1732,Spain,,2020-11-20,0.0
1733,Spain,,2020-11-21,0.0
1734,Spain,,2020-11-22,0.0
1735,Spain,,2020-11-23,0.0
1736,Estonia,,2020-11-01,713.3538165489795
1737,Estonia,,2020-11-02,0.0
1738,Estonia,,2020-11-03,238.29644970795857
1739,Estonia,,2020-11-04,321.6303320044354
1740,Estonia,,2020-11-05,407.85292043633206
1741,Estonia,,2020-11-06,429.03194240408243
1742,Estonia,,2020-11-07,315.7866779798972
1743,Estonia,,2020-11-08,696.9098057546408
1744,Estonia,,2020-11-09,88.39611327483557
1745,Estonia,,2020-11-10,244.24964887382959
1746,Estonia,,2020-11-11,343.1270547537008
1747,Estonia,,2020-11-12,447.6273952295839
1748,Estonia,,2020-11-13,436.4403184945698
1749,Estonia,,2020-11-14,340.07705069095647
1750,Estonia,,2020-11-15,730.8921628968824
1751,Estonia,,2020-11-16,87.9239759092013
1752,Estonia,,2020-11-17,272.40745525478883
1753,Estonia,,2020-11-18,360.9553715880901
1754,Estonia,,2020-11-19,457.3054665577457
1755,Estonia,,2020-11-20,455.85404255345304
1756,Estonia,,2020-11-21,0.0
1757,Estonia,,2020-11-22,0.0
1758,Estonia,,2020-11-23,0.0
1759,Ethiopia,,2020-11-01,0.0
1760,Ethiopia,,2020-11-02,0.0
1761,Ethiopia,,2020-11-03,0.0
1762,Ethiopia,,2020-11-04,0.0
1763,Ethiopia,,2020-11-05,0.0
1764,Ethiopia,,2020-11-06,0.0
1765,Ethiopia,,2020-11-07,0.0
1766,Ethiopia,,2020-11-08,0.0
1767,Ethiopia,,2020-11-09,0.0
1768,Ethiopia,,2020-11-10,0.0
1769,Ethiopia,,2020-11-11,0.0
1770,Ethiopia,,2020-11-12,0.0
1771,Ethiopia,,2020-11-13,0.0
1772,Ethiopia,,2020-11-14,0.0
1773,Ethiopia,,2020-11-15,0.0
1774,Ethiopia,,2020-11-16,0.0
1775,Ethiopia,,2020-11-17,0.0
1776,Ethiopia,,2020-11-18,0.0
1777,Ethiopia,,2020-11-19,0.0
1778,Ethiopia,,2020-11-20,0.0
1779,Ethiopia,,2020-11-21,0.0
1780,Ethiopia,,2020-11-22,0.0
1781,Ethiopia,,2020-11-23,0.0
1782,Ethiopia,,2020-11-24,0.0
1783,Ethiopia,,2020-11-25,0.0
1784,Ethiopia,,2020-11-26,0.0
1785,Ethiopia,,2020-11-27,0.0
1786,Ethiopia,,2020-11-28,0.0
1787,Ethiopia,,2020-11-29,0.0
1788,Ethiopia,,2020-11-30,0.0
1789,Ethiopia,,2020-12-01,0.0
1790,Ethiopia,,2020-12-02,0.0
1791,Ethiopia,,2020-12-03,0.0
1792,Ethiopia,,2020-12-04,0.0
1793,Ethiopia,,2020-12-05,0.0
1794,Ethiopia,,2020-12-06,0.0
1795,Ethiopia,,2020-12-07,0.0
1796,Ethiopia,,2020-12-08,0.0
1797,Ethiopia,,2020-12-09,0.0
1798,Ethiopia,,2020-12-10,0.0
1799,Ethiopia,,2020-12-11,0.0
1800,Ethiopia,,2020-12-12,0.0
1801,Ethiopia,,2020-12-13,0.0
1802,Ethiopia,,2020-12-14,0.0
1803,Ethiopia,,2020-12-15,0.0
1804,Ethiopia,,2020-12-16,0.0
1805,Ethiopia,,2020-12-17,0.0
1806,Ethiopia,,2020-12-18,0.0
1807,Ethiopia,,2020-12-19,0.0
1808,Ethiopia,,2020-12-20,0.0
1809,Ethiopia,,2020-12-21,0.0
1810,Ethiopia,,2020-12-22,0.0
1811,Ethiopia,,2020-12-23,0.0
1812,Ethiopia,,2020-12-24,0.0
1813,Ethiopia,,2020-12-25,0.0
1814,Ethiopia,,2020-12-26,0.0
1815,Ethiopia,,2020-12-27,0.0
1816,Ethiopia,,2020-12-28,0.0
1817,Ethiopia,,2020-12-29,0.0
1818,Ethiopia,,2020-12-30,0.0
1819,Ethiopia,,2020-12-31,0.0
1820,Finland,,2020-11-01,207.79829648007612
1821,Finland,,2020-11-02,221.67604821565237
1822,Finland,,2020-11-03,308.4037389057845
1823,Finland,,2020-11-04,364.95678987137705
1824,Finland,,2020-11-05,427.1527095376944
1825,Finland,,2020-11-06,451.86579908031234
1826,Finland,,2020-11-07,486.4503546425743
1827,Finland,,2020-11-08,279.3003600390855
1828,Finland,,2020-11-09,251.99699956244856
1829,Finland,,2020-11-10,361.3556548237604
1830,Finland,,2020-11-11,413.80756873311327
1831,Finland,,2020-11-12,470.49205389146465
1832,Finland,,2020-11-13,516.967770114069
1833,Finland,,2020-11-14,544.5050435318707
1834,Finland,,2020-11-15,323.13324630019076
1835,Finland,,2020-11-16,0.0
1836,Finland,,2020-11-17,0.0
1837,Finland,,2020-11-18,0.0
1838,Finland,,2020-11-19,0.0
1839,Finland,,2020-11-20,0.0
1840,Finland,,2020-11-21,0.0
1841,Finland,,2020-11-22,0.0
1842,Finland,,2020-11-23,0.0
1843,Fiji,,2020-11-01,0.0
1844,Fiji,,2020-11-02,0.0
1845,Fiji,,2020-11-03,0.0
1846,Fiji,,2020-11-04,0.0
1847,Fiji,,2020-11-05,0.0
1848,Fiji,,2020-11-06,0.0
1849,Fiji,,2020-11-07,0.0
1850,Fiji,,2020-11-08,0.0
1851,Fiji,,2020-11-09,0.0
1852,Fiji,,2020-11-10,0.0
1853,Fiji,,2020-11-11,0.0
1854,Fiji,,2020-11-12,0.0
1855,Fiji,,2020-11-13,0.0
1856,Fiji,,2020-11-14,0.0
1857,Fiji,,2020-11-15,0.0
1858,Fiji,,2020-11-16,0.0
1859,Fiji,,2020-11-17,0.0
1860,Fiji,,2020-11-18,0.0
1861,Fiji,,2020-11-19,0.0
1862,Fiji,,2020-11-20,0.0
1863,Fiji,,2020-11-21,0.0
1864,Fiji,,2020-11-22,0.0
1865,Fiji,,2020-11-23,0.0
1866,Fiji,,2020-11-24,0.0
1867,Fiji,,2020-11-25,0.0
1868,Fiji,,2020-11-26,0.0
1869,Fiji,,2020-11-27,0.0
1870,Fiji,,2020-11-28,0.0
1871,Fiji,,2020-11-29,0.0
1872,Fiji,,2020-11-30,0.0
1873,Fiji,,2020-12-01,0.0
1874,Fiji,,2020-12-02,0.0
1875,Fiji,,2020-12-03,0.0
1876,Fiji,,2020-12-04,0.0
1877,Fiji,,2020-12-05,0.0
1878,Fiji,,2020-12-06,0.0
1879,Fiji,,2020-12-07,0.0
1880,Fiji,,2020-12-08,0.0
1881,Fiji,,2020-12-09,0.0
1882,Fiji,,2020-12-10,0.0
1883,Fiji,,2020-12-11,0.0
1884,Fiji,,2020-12-12,0.0
1885,Fiji,,2020-12-13,0.0
1886,Fiji,,2020-12-14,0.0
1887,Fiji,,2020-12-15,0.0
1888,Fiji,,2020-12-16,0.0
1889,Fiji,,2020-12-17,0.0
1890,Fiji,,2020-12-18,0.0
1891,Fiji,,2020-12-19,0.0
1892,Fiji,,2020-12-20,0.0
1893,Fiji,,2020-12-21,0.0
1894,Fiji,,2020-12-22,0.0
1895,Fiji,,2020-12-23,0.0
1896,Fiji,,2020-12-24,0.0
1897,Fiji,,2020-12-25,0.0
1898,Fiji,,2020-12-26,0.0
1899,Fiji,,2020-12-27,0.0
1900,Fiji,,2020-12-28,0.0
1901,Fiji,,2020-12-29,0.0
1902,Fiji,,2020-12-30,0.0
1903,Fiji,,2020-12-31,0.0
1904,France,,2020-11-01,27033.43049574556
1905,France,,2020-11-02,4613.565984110799
1906,France,,2020-11-03,40749.55992765171
1907,France,,2020-11-04,9418.533940755216
1908,France,,2020-11-05,15817.999125157603
1909,France,,2020-11-06,18818.595499203315
1910,France,,2020-11-07,9985.651007923429
1911,France,,2020-11-08,20376.052711953773
1912,France,,2020-11-09,0.0
1913,France,,2020-11-10,34987.756428477645
1914,France,,2020-11-11,7489.280314963254
1915,France,,2020-11-12,9956.457700266212
1916,France,,2020-11-13,13587.929913067523
1917,France,,2020-11-14,5984.542770834769
1918,France,,2020-11-15,16084.81639327946
1919,France,,2020-11-16,0.0
1920,France,,2020-11-17,0.0
1921,France,,2020-11-18,0.0
1922,France,,2020-11-19,0.0
1923,France,,2020-11-20,0.0
1924,France,,2020-11-21,0.0
1925,France,,2020-11-22,0.0
1926,France,,2020-11-23,0.0
1927,Faeroe Islands,,2020-11-01,0.0
1928,Faeroe Islands,,2020-11-02,0.0
1929,Faeroe Islands,,2020-11-03,0.0
1930,Faeroe Islands,,2020-11-04,0.0
1931,Faeroe Islands,,2020-11-05,0.0
1932,Faeroe Islands,,2020-11-06,0.0
1933,Faeroe Islands,,2020-11-07,0.0
1934,Faeroe Islands,,2020-11-08,0.0
1935,Faeroe Islands,,2020-11-09,0.0
1936,Faeroe Islands,,2020-11-10,0.0
1937,Faeroe Islands,,2020-11-11,0.0
1938,Faeroe Islands,,2020-11-12,0.0
1939,Faeroe Islands,,2020-11-13,0.0
1940,Faeroe Islands,,2020-11-14,0.0
1941,Faeroe Islands,,2020-11-15,0.0
1942,Faeroe Islands,,2020-11-16,0.0
1943,Faeroe Islands,,2020-11-17,0.0
1944,Faeroe Islands,,2020-11-18,0.0
1945,Faeroe Islands,,2020-11-19,0.0
1946,Faeroe Islands,,2020-11-20,0.0
1947,Faeroe Islands,,2020-11-21,0.0
1948,Faeroe Islands,,2020-11-22,0.0
1949,Faeroe Islands,,2020-11-23,0.0
1950,Faeroe Islands,,2020-11-24,0.0
1951,Faeroe Islands,,2020-11-25,0.0
1952,Faeroe Islands,,2020-11-26,0.0
1953,Faeroe Islands,,2020-11-27,0.0
1954,Faeroe Islands,,2020-11-28,0.0
1955,Faeroe Islands,,2020-11-29,0.0
1956,Faeroe Islands,,2020-11-30,0.0
1957,Faeroe Islands,,2020-12-01,0.0
1958,Faeroe Islands,,2020-12-02,0.0
1959,Faeroe Islands,,2020-12-03,0.0
1960,Faeroe Islands,,2020-12-04,0.0
1961,Faeroe Islands,,2020-12-05,0.0
1962,Faeroe Islands,,2020-12-06,0.0
1963,Faeroe Islands,,2020-12-07,0.0
1964,Faeroe Islands,,2020-12-08,0.0
1965,Faeroe Islands,,2020-12-09,0.0
1966,Faeroe Islands,,2020-12-10,0.0
1967,Faeroe Islands,,2020-12-11,0.0
1968,Faeroe Islands,,2020-12-12,0.0
1969,Faeroe Islands,,2020-12-13,0.0
1970,Faeroe Islands,,2020-12-14,0.0
1971,Faeroe Islands,,2020-12-15,0.0
1972,Faeroe Islands,,2020-12-16,0.0
1973,Faeroe Islands,,2020-12-17,0.0
1974,Faeroe Islands,,2020-12-18,0.0
1975,Faeroe Islands,,2020-12-19,0.0
1976,Faeroe Islands,,2020-12-20,0.0
1977,Faeroe Islands,,2020-12-21,0.0
1978,Faeroe Islands,,2020-12-22,0.0
1979,Faeroe Islands,,2020-12-23,0.0
1980,Faeroe Islands,,2020-12-24,0.0
1981,Faeroe Islands,,2020-12-25,0.0
1982,Faeroe Islands,,2020-12-26,0.0
1983,Faeroe Islands,,2020-12-27,0.0
1984,Faeroe Islands,,2020-12-28,0.0
1985,Faeroe Islands,,2020-12-29,0.0
1986,Faeroe Islands,,2020-12-30,0.0
1987,Faeroe Islands,,2020-12-31,0.0
1988,Gabon,,2020-11-01,0.0
1989,Gabon,,2020-11-02,0.0
1990,Gabon,,2020-11-03,0.0
1991,Gabon,,2020-11-04,0.0
1992,Gabon,,2020-11-05,0.0
1993,Gabon,,2020-11-06,0.0
1994,Gabon,,2020-11-07,0.0
1995,Gabon,,2020-11-08,0.0
1996,Gabon,,2020-11-09,0.0
1997,Gabon,,2020-11-10,0.0
1998,Gabon,,2020-11-11,0.0
1999,Gabon,,2020-11-12,0.0
2000,Gabon,,2020-11-13,0.0
2001,Gabon,,2020-11-14,0.0
2002,Gabon,,2020-11-15,0.0
2003,Gabon,,2020-11-16,0.0
2004,Gabon,,2020-11-17,0.0
2005,Gabon,,2020-11-18,0.0
2006,Gabon,,2020-11-19,0.0
2007,Gabon,,2020-11-20,0.0
2008,Gabon,,2020-11-21,0.0
2009,Gabon,,2020-11-22,0.0
2010,Gabon,,2020-11-23,0.0
2011,Gabon,,2020-11-24,0.0
2012,Gabon,,2020-11-25,0.0
2013,Gabon,,2020-11-26,0.0
2014,Gabon,,2020-11-27,0.0
2015,Gabon,,2020-11-28,0.0
2016,Gabon,,2020-11-29,0.0
2017,Gabon,,2020-11-30,0.0
2018,Gabon,,2020-12-01,0.0
2019,Gabon,,2020-12-02,0.0
2020,Gabon,,2020-12-03,0.0
2021,Gabon,,2020-12-04,0.0
2022,Gabon,,2020-12-05,0.0
2023,Gabon,,2020-12-06,0.0
2024,Gabon,,2020-12-07,0.0
2025,Gabon,,2020-12-08,0.0
2026,Gabon,,2020-12-09,0.0
2027,Gabon,,2020-12-10,0.0
2028,Gabon,,2020-12-11,0.0
2029,Gabon,,2020-12-12,0.0
2030,Gabon,,2020-12-13,0.0
2031,Gabon,,2020-12-14,0.0
2032,Gabon,,2020-12-15,0.0
2033,Gabon,,2020-12-16,0.0
2034,Gabon,,2020-12-17,0.0
2035,Gabon,,2020-12-18,0.0
2036,Gabon,,2020-12-19,0.0
2037,Gabon,,2020-12-20,0.0
2038,Gabon,,2020-12-21,0.0
2039,Gabon,,2020-12-22,0.0
2040,Gabon,,2020-12-23,0.0
2041,Gabon,,2020-12-24,0.0
2042,Gabon,,2020-12-25,0.0
2043,Gabon,,2020-12-26,0.0
2044,Gabon,,2020-12-27,0.0
2045,Gabon,,2020-12-28,0.0
2046,Gabon,,2020-12-29,0.0
2047,Gabon,,2020-12-30,0.0
2048,Gabon,,2020-12-31,0.0
2049,United Kingdom,,2020-11-01,20891.468642499724
2050,United Kingdom,,2020-11-02,15931.833977265596
2051,United Kingdom,,2020-11-03,16128.846408871523
2052,United Kingdom,,2020-11-04,15393.183268134038
2053,United Kingdom,,2020-11-05,19389.29046838342
2054,United Kingdom,,2020-11-06,18548.877006391784
2055,United Kingdom,,2020-11-07,17314.889290302493
2056,United Kingdom,,2020-11-08,17766.89750009143
2057,United Kingdom,,2020-11-09,13275.571440422578
2058,United Kingdom,,2020-11-10,13066.561019274803
2059,United Kingdom,,2020-11-11,12551.654379587864
2060,United Kingdom,,2020-11-12,16455.85686382491
2061,United Kingdom,,2020-11-13,15155.461981653985
2062,United Kingdom,,2020-11-14,14301.46680089346
2063,United Kingdom,,2020-11-15,14885.536923978394
2064,United Kingdom,,2020-11-16,10277.738590481176
2065,United Kingdom,,2020-11-17,0.0
2066,United Kingdom,,2020-11-18,0.0
2067,United Kingdom,,2020-11-19,0.0
2068,United Kingdom,,2020-11-20,0.0
2069,United Kingdom,,2020-11-21,0.0
2070,United Kingdom,,2020-11-22,0.0
2071,United Kingdom,,2020-11-23,0.0
2072,United Kingdom,England,2020-11-01,9243.854552364122
2073,United Kingdom,England,2020-11-02,19721.365295322445
2074,United Kingdom,England,2020-11-03,16372.948654324744
2075,United Kingdom,England,2020-11-04,14355.785489593329
2076,United Kingdom,England,2020-11-05,11294.297963884463
2077,United Kingdom,England,2020-11-06,7193.487267581039
2078,United Kingdom,England,2020-11-07,0.0
2079,United Kingdom,England,2020-11-08,6200.5569228196255
2080,United Kingdom,England,2020-11-09,16745.460936327254
2081,United Kingdom,England,2020-11-10,13593.948143201631
2082,United Kingdom,England,2020-11-11,11629.66869709046
2083,United Kingdom,England,2020-11-12,8657.403116905833
2084,United Kingdom,England,2020-11-13,4532.818047022743
2085,United Kingdom,England,2020-11-14,0.0
2086,United Kingdom,England,2020-11-15,3745.691458132911
2087,United Kingdom,England,2020-11-16,14325.43779274659
2088,United Kingdom,England,2020-11-17,0.0
2089,United Kingdom,England,2020-11-18,0.0
2090,United Kingdom,England,2020-11-19,0.0
2091,United Kingdom,England,2020-11-20,0.0
2092,United Kingdom,England,2020-11-21,0.0
2093,United Kingdom,England,2020-11-22,0.0
2094,United Kingdom,England,2020-11-23,0.0
2095,United Kingdom,Northern Ireland,2020-11-01,401.7530968380849
2096,United Kingdom,Northern Ireland,2020-11-02,329.6109488680779
2097,United Kingdom,Northern Ireland,2020-11-03,310.4697681317133
2098,United Kingdom,Northern Ireland,2020-11-04,513.1796378099497
2099,United Kingdom,Northern Ireland,2020-11-05,504.73441664811116
2100,United Kingdom,Northern Ireland,2020-11-06,375.5690639694344
2101,United Kingdom,Northern Ireland,2020-11-07,203.0642271931391
2102,United Kingdom,Northern Ireland,2020-11-08,325.09702204937025
2103,United Kingdom,Northern Ireland,2020-11-09,258.37490046467235
2104,United Kingdom,Northern Ireland,2020-11-10,238.8323997852648
2105,United Kingdom,Northern Ireland,2020-11-11,443.7141452392617
2106,United Kingdom,Northern Ireland,2020-11-12,436.68822362852825
2107,United Kingdom,Northern Ireland,2020-11-13,303.79568166519687
2108,United Kingdom,Northern Ireland,2020-11-14,130.33709691937503
2109,United Kingdom,Northern Ireland,2020-11-15,259.6295155119425
2110,United Kingdom,Northern Ireland,2020-11-16,192.1081451666092
2111,United Kingdom,Northern Ireland,2020-11-17,0.0
2112,United Kingdom,Northern Ireland,2020-11-18,0.0
2113,United Kingdom,Northern Ireland,2020-11-19,0.0
2114,United Kingdom,Northern Ireland,2020-11-20,0.0
2115,United Kingdom,Northern Ireland,2020-11-21,0.0
2116,United Kingdom,Northern Ireland,2020-11-22,0.0
2117,United Kingdom,Northern Ireland,2020-11-23,0.0
2118,United Kingdom,Scotland,2020-11-01,619.8562842306494
2119,United Kingdom,Scotland,2020-11-02,1123.614204817995
2120,United Kingdom,Scotland,2020-11-03,1053.5180139373438
2121,United Kingdom,Scotland,2020-11-04,948.9839400224464
2122,United Kingdom,Scotland,2020-11-05,810.065704063781
2123,United Kingdom,Scotland,2020-11-06,685.7096739413272
2124,United Kingdom,Scotland,2020-11-07,0.0
2125,United Kingdom,Scotland,2020-11-08,507.53661083316695
2126,United Kingdom,Scotland,2020-11-09,1002.1903712742329
2127,United Kingdom,Scotland,2020-11-10,940.5032622383279
2128,United Kingdom,Scotland,2020-11-11,834.8422770304218
2129,United Kingdom,Scotland,2020-11-12,693.3530841190649
2130,United Kingdom,Scotland,2020-11-13,564.4567431165092
2131,United Kingdom,Scotland,2020-11-14,0.0
2132,United Kingdom,Scotland,2020-11-15,391.1930867654926
2133,United Kingdom,Scotland,2020-11-16,890.0554670054709
2134,United Kingdom,Scotland,2020-11-17,0.0
2135,United Kingdom,Scotland,2020-11-18,0.0
2136,United Kingdom,Scotland,2020-11-19,0.0
2137,United Kingdom,Scotland,2020-11-20,0.0
2138,United Kingdom,Scotland,2020-11-21,0.0
2139,United Kingdom,Scotland,2020-11-22,0.0
2140,United Kingdom,Scotland,2020-11-23,0.0
2141,United Kingdom,Wales,2020-11-01,471.6167768451578
2142,United Kingdom,Wales,2020-11-02,842.5181201959996
2143,United Kingdom,Wales,2020-11-03,863.2843305141841
2144,United Kingdom,Wales,2020-11-04,759.0822807929997
2145,United Kingdom,Wales,2020-11-05,600.9022866170603
2146,United Kingdom,Wales,2020-11-06,103.60496622623793
2147,United Kingdom,Wales,2020-11-07,0.0
2148,United Kingdom,Wales,2020-11-08,343.7260114588603
2149,United Kingdom,Wales,2020-11-09,720.0383319968616
2150,United Kingdom,Wales,2020-11-10,754.4306281672348
2151,United Kingdom,Wales,2020-11-11,652.3669935058376
2152,United Kingdom,Wales,2020-11-12,513.1184374831341
2153,United Kingdom,Wales,2020-11-13,9.508717481754786
2154,United Kingdom,Wales,2020-11-14,0.0
2155,United Kingdom,Wales,2020-11-15,247.57782239637422
2156,United Kingdom,Wales,2020-11-16,621.6223342987475
2157,United Kingdom,Wales,2020-11-17,0.0
2158,United Kingdom,Wales,2020-11-18,0.0
2159,United Kingdom,Wales,2020-11-19,0.0
2160,United Kingdom,Wales,2020-11-20,0.0
2161,United Kingdom,Wales,2020-11-21,0.0
2162,United Kingdom,Wales,2020-11-22,0.0
2163,United Kingdom,Wales,2020-11-23,0.0
2164,Georgia,,2020-11-01,0.0
2165,Georgia,,2020-11-02,0.0
2166,Georgia,,2020-11-03,0.0
2167,Georgia,,2020-11-04,0.0
2168,Georgia,,2020-11-05,0.0
2169,Georgia,,2020-11-06,0.0
2170,Georgia,,2020-11-07,0.0
2171,Georgia,,2020-11-08,0.0
2172,Georgia,,2020-11-09,0.0
2173,Georgia,,2020-11-10,0.0
2174,Georgia,,2020-11-11,0.0
2175,Georgia,,2020-11-12,0.0
2176,Georgia,,2020-11-13,0.0
2177,Georgia,,2020-11-14,0.0
2178,Georgia,,2020-11-15,0.0
2179,Georgia,,2020-11-16,0.0
2180,Georgia,,2020-11-17,0.0
2181,Georgia,,2020-11-18,0.0
2182,Georgia,,2020-11-19,0.0
2183,Georgia,,2020-11-20,0.0
2184,Georgia,,2020-11-21,0.0
2185,Georgia,,2020-11-22,0.0
2186,Georgia,,2020-11-23,0.0
2187,Georgia,,2020-11-24,0.0
2188,Georgia,,2020-11-25,0.0
2189,Georgia,,2020-11-26,0.0
2190,Georgia,,2020-11-27,0.0
2191,Georgia,,2020-11-28,0.0
2192,Georgia,,2020-11-29,0.0
2193,Georgia,,2020-11-30,0.0
2194,Georgia,,2020-12-01,0.0
2195,Georgia,,2020-12-02,0.0
2196,Georgia,,2020-12-03,0.0
2197,Georgia,,2020-12-04,0.0
2198,Georgia,,2020-12-05,0.0
